,vocabs,frequency
7374,evidence marine successions,1
7375,marine successions south,1
7376,successions south china,1
7377,south china frequent,1
7378,china frequent wildfires,1
7379,frequent wildfires transition,1
7380,wildfires transition rise,1
7381,transition rise calcispheres,1
7382,rise calcispheres carnian,1
7383,calcispheres carnian pluvial,1
7384,carnian pluvial episode,1
7385,pluvial episode late,1
7386,episode late triassic,1
7387,late triassic determining,1
7388,triassic determining style,1
7389,determining style provenance,1
7390,style provenance magmatic,1
7391,provenance magmatic activity,1
7392,magmatic activity early,1
7393,activity early aptian,1
7394,early aptian oceanic,1
7395,aptian oceanic anoxic,1
7396,oceanic anoxic event,2
7397,anoxic event oae,1
7398,event oae ordovician,1
7399,oae ordovician reef,1
7400,ordovician reef new,1
7401,reef new peculiar,1
7402,new peculiar consortium,1
7403,peculiar consortium recording,1
7404,consortium recording global,1
7405,recording global cooling,1
7406,global cooling foreland,1
7407,cooling foreland migration,1
7408,foreland migration orogenic,1
7409,migration orogenic exhumation,1
7410,orogenic exhumation nappe,1
7411,exhumation nappe stacking,1
7412,nappe stacking inferences,1
7413,stacking inferences thermochronological,1
7414,inferences thermochronological profile,1
7415,thermochronological profile southeast,1
7416,profile southeast carpathians,1
7417,southeast carpathians paleoenvironmental,1
7418,carpathians paleoenvironmental evolution,1
7419,paleoenvironmental evolution south,1
7420,evolution south asia,1
7421,south asia link,1
7422,asia link himalayan,1
7423,link himalayan uplift,1
7424,himalayan uplift climatic,1
7425,uplift climatic change,1
7426,climatic change since,1
7427,change since late,1
7428,since late eocene,1
7429,late eocene temperature,1
7430,eocene temperature signals,1
7431,temperature signals complicate,1
7432,signals complicate precipitation,1
7433,complicate precipitation reconstructions,1
7434,precipitation reconstructions northeastern,1
7435,reconstructions northeastern tibetan,1
7436,northeastern tibetan plateau,2
7437,tibetan plateau biofacies,1
7438,plateau biofacies teočak,1
7439,biofacies teočak section,1
7440,teočak section bosnia,1
7441,section bosnia herzegovina,1
7442,bosnia herzegovina nitrogen,1
7443,herzegovina nitrogen geochemistry,1
7444,nitrogen geochemistry abnormal,1
7445,geochemistry abnormal mercury,1
7446,abnormal mercury enrichment,1
7447,mercury enrichment shales,1
7448,enrichment shales lowermost,1
7449,shales lowermost cambrian,1
7450,lowermost cambrian niutitang,1
7451,cambrian niutitang formation,1
7452,niutitang formation south,1
7453,formation south china,1
7454,south china implications,1
7455,china implications marine,1
7456,implications marine redox,1
7457,marine redox conditions,1
7458,redox conditions hydrothermal,1
7459,conditions hydrothermal activity,1
7460,hydrothermal activity paleoclimate,1
7461,activity paleoclimate sea,1
7462,paleoclimate sea level,1
7463,sea level response,1
7464,level response orbital,1
7465,response orbital forcing,1
7466,orbital forcing middle,1
7467,forcing middle triassic,1
7468,middle triassic eastern,1
7469,triassic eastern tethys,1
7470,eastern tethys coronene,1
7471,tethys coronene mercury,1
7472,coronene mercury biomarker,1
7473,mercury biomarker data,1
7474,biomarker data support,1
7475,data support link,1
7476,support link extinction,1
7477,link extinction magnitude,1
7478,extinction magnitude volcanic,1
7479,magnitude volcanic intensity,1
7480,volcanic intensity late,1
7481,intensity late devonian,1
7482,late devonian patterns,1
7483,devonian patterns insect,1
7484,patterns insect damage,1
7485,insect damage types,1
7486,damage types reflect,1
7487,types reflect complex,1
7488,reflect complex environmental,1
7489,complex environmental signal,1
7490,environmental signal miocene,1
7491,signal miocene forest,1
7492,miocene forest biomes,1
7493,forest biomes central,1
7494,biomes central europe,1
7495,central europe mediterranean,1
7496,europe mediterranean pacific,1
7497,mediterranean pacific decadal,1
7498,pacific decadal variability,1
7499,decadal variability millennial,1
7500,variability millennial timescale,1
7501,millennial timescale holocene,1
7502,timescale holocene crisis,1
7503,holocene crisis unreefing,1
7504,crisis unreefing led,1
7505,unreefing led demise,1
7506,led demise dachstein,1
7507,demise dachstein carbonate,1
7508,dachstein carbonate platform,1
7509,carbonate platform revised,1
7510,platform revised model,1
7511,revised model evidence,1
7512,model evidence transdanubian,1
7513,evidence transdanubian range,1
7514,transdanubian range hungary,1
7515,range hungary temperature,1
7516,hungary temperature reconstructions,1
7517,temperature reconstructions last,1
7518,reconstructions last eastern,1
7519,last eastern tibetan,1
7520,eastern tibetan plateau,1
7521,tibetan plateau based,1
7522,plateau based novel,1
7523,based novel quantitative,1
7524,novel quantitative method,1
7525,quantitative method comparison,1
7526,method comparison modern,1
7527,comparison modern river,1
7528,modern river sediments,1
7529,river sediments pannonian,1
7530,sediments pannonian basin,1
7531,pannonian basin system,1
7532,basin system key,1
7533,system key step,1
7534,key step towards,1
7535,step towards understanding,1
7536,towards understanding provenance,1
7537,understanding provenance sedimentary,1
7538,provenance sedimentary rapid,1
7539,sedimentary rapid arctic,1
7540,rapid arctic warming,1
7541,arctic warming link,1
7542,warming link waviness,1
7543,link waviness strength,1
7544,waviness strength westerly,1
7545,strength westerly jet,1
7546,westerly jet stream,1
7547,jet stream west,1
7548,stream west asia,1
7549,west asia influence,1
7550,asia influence interannual,1
7551,influence interannual variability,1
7552,interannual variability estimating,1
7553,variability estimating rate,1
7554,estimating rate acceleration,1
7555,rate acceleration global,1
7556,acceleration global mean,1
7557,global mean sea,1
7558,mean sea level,1
7559,sea level effective,1
7560,level effective method,1
7561,effective method correction,1
7562,method correction thermal,1
7563,correction thermal models,1
7564,thermal models demonstration,1
7565,models demonstration based,1
7566,demonstration based high,1
7567,based high resolution,1
7568,high resolution datasets,1
7569,resolution datasets netherlands,1
7570,datasets netherlands anatomical,1
7571,netherlands anatomical evidence,1
7572,anatomical evidence reveals,1
7573,evidence reveals increasing,1
7574,reveals increasing frequency,1
7575,increasing frequency magnitude,1
7576,frequency magnitude spring,1
7577,magnitude spring discharge,1
7578,spring discharge floods,1
7579,discharge floods eastern,1
7580,floods eastern boreal,1
7581,eastern boreal canada,1
7582,boreal canada assessing,1
7583,canada assessing contribution,1
7584,assessing contribution la,1
7585,contribution la luna,1
7586,la luna sea,1
7587,luna sea global,1
7588,sea global sink,1
7589,global sink organic,1
7590,sink organic carbon,1
7591,organic carbon oceanic,1
7592,carbon oceanic anoxic,1
7593,anoxic event evolution,1
7594,event evolution deformation,1
7595,evolution deformation mechanism,1
7596,deformation mechanism fluid,1
7597,mechanism fluid flow,1
7598,fluid flow two,1
7599,flow two siliciclastic,1
7600,two siliciclastic deposits,1
7601,siliciclastic deposits pannonian,1
7602,deposits pannonian basin,1
7603,pannonian basin hungary,1
7604,basin hungary evolution,1
7605,hungary evolution atmospheric,1
7606,evolution atmospheric circulation,1
7607,atmospheric circulation across,1
7608,circulation across boundary,1
7609,across boundary interval,1
7610,boundary interval east,1
7611,interval east asia,1
7612,asia variability sea,1
7613,variability sea surface,1
7614,sea surface temperature,1
7615,surface temperature tropical,1
7616,temperature tropical indian,1
7617,tropical indian ocean,1
7618,indian ocean relation,1
7619,ocean relation climate,1
7620,relation climate change,1
7621,climate change variability,1
7622,change variability planetary,1
7623,variability planetary scale,1
7624,planetary scale geomagnetic,1
7625,scale geomagnetic secular,1
7626,geomagnetic secular variation,1
7627,secular variation foci,1
7628,variation foci last,1
7629,foci last years,1
7630,last years climate,1
7631,years climate change,1
7632,climate change subtropical,1
7633,change subtropical late,1
7634,subtropical late ordovician,1
7635,late ordovician glaciation,1
7636,ordovician glaciation reconstruction,1
7637,glaciation reconstruction vegetation,1
7638,reconstruction vegetation low,1
7639,vegetation low latitude,1
7640,low latitude dynamics,1
7641,latitude dynamics past,1
7642,dynamics past kyr,1
7643,past kyr based,1
7644,kyr based south,1
7645,based south american,1
7646,south american montane,1
7647,american montane pollen,1
7648,montane pollen types,1
7649,pollen types congo,1
7650,types congo basin,1
7651,congo basin stratigraphy,1
7652,basin stratigraphy subsurface,1
7653,stratigraphy subsurface structure,1
7654,subsurface structure defined,1
7655,structure defined regional,1
7656,defined regional seismic,1
7657,regional seismic reflection,1
7658,seismic reflection refraction,1
7659,reflection refraction well,1
7660,refraction well data,1
7661,well data stromatolites,1
7662,data stromatolites lower,1
7663,stromatolites lower triassic,1
7664,lower triassic virgin,1
7665,triassic virgin limestone,1
7666,virgin limestone blue,1
7667,limestone blue diamond,1
7668,blue diamond nv,1
7669,diamond nv usa,1
7670,nv usa role,1
7671,usa role dysoxia,1
7672,role dysoxia enhanced,1
7673,dysoxia enhanced calcification,1
7674,enhanced calcification nutrient,1
7675,calcification nutrient availability,1
7676,nutrient availability growth,1
7677,availability growth microbialites,1
7678,growth microbialites understanding,1
7679,microbialites understanding global,1
7680,understanding global land,1
7681,global land degradation,1
7682,land degradation processes,1
7683,degradation processes interacted,1
7684,processes interacted complex,1
7685,interacted complex biophysics,1
7686,complex biophysics socioeconomics,1
7687,biophysics socioeconomics perspective,1
7688,socioeconomics perspective normalized,1
7689,perspective normalized difference,1
7690,normalized difference vegetation,1
7691,difference vegetation index,1
7692,vegetation index late,1
7693,index late cretaceous,1
7694,late cretaceous changes,1
7695,cretaceous changes oceanic,1
7696,changes oceanic currents,1
7697,oceanic currents sediment,1
7698,currents sediment sources,1
